log10(M_1i)(Msun),q_i(M_2i/M_1i),log10(P_i)(days),logL_1,logL_2,logT_1,logT_2,M_env_1,He_core_1,R_1(Rsun),R_2(Rsun),Mdot_w_1,Mdot_w_2,Mdot_rlo_2,case,"wfpc2,2,f555w,a2d7,cont#50180",Z,eps,"wfpc2,2,f814w,a2d7,cont#50180"
1.08,0.725,3.24,4.864166,4.130752,3.617542,4.414458,0.3473169,4.089725,525.2837913361532,5.750649522334128,2.423689603870016e-06,9.242405100425241e-09,0.0,LB,2.2977820050104603 VEGAMAG,0.02,0.5,0.7971651564803783 VEGAMAG
1.08,0.775,3.24,4.867071,4.212388,3.589275,4.4133,0.4761454,4.112037,599.6005188737877,6.351127041323931,2.738104380200782e-06,2.4076868456124445e-08,5.74698421578185e-17,LB,2.4665180455923528 VEGAMAG,0.02,0.5,0.8304826546313915 VEGAMAG
1.08,0.825,3.24,4.86633,4.29481,3.570719,4.405498,0.6023578,4.120874,653.235833339067,7.238763701951903,2.950312368800277e-06,4.817369958357116e-08,3.2841274614685396e-14,LB,2.5952841509618585 VEGAMAG,0.02,0.5,0.8656741018519387 VEGAMAG
1.08,0.875,3.24,4.867742,4.379219,3.567214,4.394353,0.6323861,4.119188,664.6178481935451,8.397666048918794,2.989654486930485e-06,6.896519999907686e-08,2.7708307860527863e-14,LB,2.618658478654612 VEGAMAG,0.02,0.5,0.8709468493616856 VEGAMAG
1.08,0.925,3.24,4.868333,4.479096,3.564538,4.368013,0.6581756,4.117039,673.0370928525548,10.635918480458413,3.0230964270813768e-06,1.0296508918429309e-07,1.7656718955213234e-14,LB,2.6381170600021733 VEGAMAG,0.02,0.5,0.8764927067948003 VEGAMAG
1.08,0.975,3.24,4.867859,4.513659,3.560236,3.550484,0.7089862,4.12293,688.1656644459046,477.60074987256417,3.088879738913006e-06,7.512059168872203e-07,2.089632933606532e-15,LB,2.665639392731846 VEGAMAG,0.02,0.5,0.8814799901890347 VEGAMAG
1.08,0.525,3.26,4.845633,3.796371,3.72234,4.394041,0.1934588,3.992708,317.01075757680195,4.298941150799412,1.5004343567123987e-06,5.255051784209923e-09,0.0,LB,1.9254055983184093 VEGAMAG,0.02,0.5,0.8571274849384769 VEGAMAG
1.08,0.575,3.26,4.85818,3.874384,3.653419,4.399788,0.2724238,4.054694,441.9905662891264,4.580081435657544,2.058434252712836e-06,7.459865546484411e-09,0.0,LB,2.1322953804134226 VEGAMAG,0.02,0.5,0.7916530055069693 VEGAMAG
1.08,0.625,3.26,4.859399,3.959769,3.622802,4.405926,0.3423109,4.077427,510.1700977321949,4.912362416431463,2.3488052015255424e-06,1.0965337417057372e-08,4.870460262459311e-21,LB,2.279322388192554 VEGAMAG,0.02,0.5,0.8029789565433343 VEGAMAG
1.08,0.675,3.26,4.862677,4.043837,3.62101,4.410825,0.3390786,4.081334,515.4837746546034,5.2908433105615895,2.3770099518675545e-06,1.6009582261187617e-08,0.0,LB,2.2846053166471125 VEGAMAG,0.02,0.5,0.8000243180314914 VEGAMAG
1.08,0.725,3.26,4.863568,4.125807,3.601049,4.413575,0.41235,4.096179,566.881129090713,5.741312682607273,2.590323466695953e-06,1.4667699368129003e-08,4.439151882216224e-19,LB,2.395029080032348 VEGAMAG,0.02,0.5,0.8164296399791671 VEGAMAG
1.08,0.775,3.26,4.86474,4.208538,3.576372,4.412513,0.5572339,4.112704,635.935398379291,6.345981475193828,2.8727246436490337e-06,3.089598175702518e-08,5.094129771965642e-15,LB,2.5563327247338563 VEGAMAG,0.02,0.5,0.8556304066338027 VEGAMAG
1.08,0.825,3.26,4.867489,4.291098,3.569216,4.404898,0.6139937,4.115761,658.280514645651,7.227869454668901,2.9609222259606784e-06,4.7457952792705636e-08,2.079553052470109e-14,LB,2.604631053928861 VEGAMAG,0.02,0.5,0.867275691625361 VEGAMAG
1.08,0.875,3.26,4.865707,4.375836,3.565374,4.393807,0.647785,4.112213,669.4574824757797,8.386078047971306,3.000468004318756e-06,6.805797140590508e-08,1.6763704792420793e-14,LB,2.635049567323935 VEGAMAG,0.02,0.5,0.8777802391331924 VEGAMAG
1.08,0.925,3.26,4.868621,4.475344,3.560884,4.366929,0.6996982,4.117743,685.2688646578687,10.643047489833044,3.0746097496188057e-06,1.0140234535572975e-07,3.595257528207126e-14,LB,2.663337754199965 VEGAMAG,0.02,0.5,0.8825864851093901 VEGAMAG
1.08,0.975,3.26,4.870336,4.491518,3.553306,3.543174,0.793211,4.124598,711.0628676837781,481.5872716503002,3.1838676039602538e-06,7.065452808441697e-07,1.2995410552535796e-14,LB,2.718137533546593 VEGAMAG,0.02,0.5,0.8972374838966057 VEGAMAG
1.08,0.525,3.28,4.844452,3.796728,3.700083,4.394434,0.2048765,3.982902,350.82456872794097,4.292930919451901,1.6245048040658711e-06,5.2735734595330865e-09,0.0,LB,1.9904054920609537 VEGAMAG,0.02,0.5,0.8389869215432599 VEGAMAG
1.08,0.575,3.28,4.856227,3.874152,3.636722,4.400102,0.3042213,4.04769,476.1973782216798,4.5722387499561785,2.180072818033478e-06,7.469078089017588e-09,0.0,LB,2.2167512905019446 VEGAMAG,0.02,0.5,0.8032750611749562 VEGAMAG
1.08,0.625,3.28,4.860797,3.957059,3.626218,4.405834,0.3286882,4.070007,502.383075183282,4.899127024682365,2.31139942019464e-06,1.0851055880348732e-08,0.0,LB,2.260056730244292 VEGAMAG,0.02,0.5,0.7993242454928151 VEGAMAG
1.08,0.675,3.28,4.859999,4.035743,3.623241,4.411053,0.330574,4.081623,509.0823028648964,5.236279257752878,2.3536669009246997e-06,1.5450089515315206e-08,0.0,LB,2.277167512923779 VEGAMAG,0.02,0.5,0.8028370137695084 VEGAMAG
1.08,0.725,3.28,4.865242,4.121222,3.583921,4.412812,0.5057989,4.100996,613.5415794339635,5.731193874562759,2.775274849711404e-06,1.91456889994167e-08,4.714330268724655e-16,LB,2.506155574554263 VEGAMAG,0.02,0.5,0.8435077573985017 VEGAMAG
1.08,0.775,3.28,4.865483,4.204565,3.571955,4.411716,0.5902473,4.107554,648.9765434750684,6.340242952779331,2.9174941910140936e-06,3.2726231636416606e-08,1.0241887576262342e-14,LB,2.588127823182136 VEGAMAG,0.02,0.5,0.8648686791145566 VEGAMAG
1.08,0.825,3.28,4.864959,4.287386,3.566975,4.404282,0.6290025,4.107517,662.8892863729221,7.217481842989167,2.9725625362631284e-06,4.6752840299663664e-08,1.1450910080444207e-14,LB,2.628481993971831 VEGAMAG,0.02,0.5,0.8795308545247027 VEGAMAG
1.08,0.875,3.28,4.867608,4.371554,3.562374,4.392904,0.6810097,4.112852,679.710533104779,8.37959637087897,3.0438482707647733e-06,6.68835012985945e-08,2.4391583990746992e-14,LB,2.654729578331134 VEGAMAG,0.02,0.5,0.8817958250190805 VEGAMAG
1.08,0.925,3.28,4.870052,4.471275,3.554766,4.365648,0.775265,4.121133,706.2834016069835,10.655970266253004,3.162772835044778e-06,9.971764193293982e-08,1.930100860429637e-13,LB,2.706595534537505 VEGAMAG,0.02,0.5,0.8934810866413878 VEGAMAG
1.08,0.975,3.28,4.871314,4.499903,3.542327,3.540179,0.9519111,4.131508,748.8933945428753,493.0398243486168,3.3360073590756515e-06,7.395678099173966e-07,8.737355459064721e-13,LB,2.805151850273788 VEGAMAG,0.02,0.5,0.9249212202747148 VEGAMAG
1.08,0.525,3.3,4.841653,3.797013,3.681201,4.394822,0.220789,3.973656,381.8633691644027,4.286683309515825,1.7345147605614755e-06,5.290491244646332e-09,0.0,LB,2.0589951063430947 VEGAMAG,0.02,0.5,0.8334945833937957 VEGAMAG
1.08,0.575,3.3,4.854587,3.871766,3.623441,4.400083,0.3328343,4.039234,505.34270416651145,4.560111901137323,2.281497514596871e-06,7.400805658489548e-09,1.1713319899015551e-20,LB,2.290086412933292 VEGAMAG,0.02,0.5,0.8166722009060357 VEGAMAG
1.08,0.625,3.3,4.859903,3.954162,3.629891,4.405512,0.3155855,4.06214,493.4259659708961,4.890055632811239,2.26892426656249e-06,1.0725387700883883e-08,0.0,LB,2.2429228865348327 VEGAMAG,0.02,0.5,0.7988425939920907 VEGAMAG
1.08,0.675,3.3,4.863873,4.036043,3.599985,4.409798,0.4178346,4.085092,568.9354562629392,5.2684528780527975,2.58538961499842e-06,1.5500474750489772e-08,9.343939210018377e-19,LB,2.4044457381616704 VEGAMAG,0.02,0.5,0.8207166987775749 VEGAMAG
1.08,0.725,3.3,4.863897,4.116755,3.574679,4.412042,0.5670318,4.099421,639.7908135996404,5.722033551639069,2.8695777746564625e-06,2.2219280929692638e-08,7.137235128186681e-15,LB,2.5722049217551413 VEGAMAG,0.02,0.5,0.8628823361199744 VEGAMAG
1.08,0.775,3.3,4.864872,4.200397,3.570227,4.410089,0.6012613,4.101839,653.4464456368227,6.357411160671895,2.926786209181662e-06,3.2114561764094514e-08,5.187283741847155e-15,LB,2.6031024864096386 VEGAMAG,0.02,0.5,0.870960190390947 VEGAMAG
1.08,0.825,3.3,4.867835,4.282231,3.564627,4.403307,0.6597224,4.10587,673.0851360476872,7.207047758806956,3.0103569869340046e-06,4.5759787604701694e-08,1.633127170752666e-14,LB,2.6364013689915367 VEGAMAG,0.02,0.5,0.8752410989195825 VEGAMAG
1.08,0.875,3.3,4.865584,4.366585,3.555727,4.391756,0.7529071,4.116159,700.3384973301067,8.375965888683936,3.129968739062661e-06,6.552031851494143e-08,1.1718445494134944e-13,LB,2.70775811614115 VEGAMAG,0.02,0.5,0.8997554145898423 VEGAMAG
1.08,0.925,3.3,4.870705,4.464351,3.54345,4.363338,0.9328242,4.129025,744.6719580184272,10.684445792149717,3.318180448272474e-06,9.682488726469927e-08,1.440754565091809e-11,LB,2.7967966381188636 VEGAMAG,0.02,0.5,0.9226984994270249 VEGAMAG
1.08,0.325,3.32,4.887304,3.58784,3.745134,4.366275,0.1669481,4.229862,296.6094612221674,3.852453452207085,1.6076629382205876e-06,2.822097408908794e-09,0.0,C,1.7915170464799912 VEGAMAG,0.02,0.5,0.8038550969435299 VEGAMAG
1.08,0.475,3.32,4.831744,3.71415,3.778687,4.38674,0.1717124,3.924193,240.91231449468427,4.044395327728464,1.1423126862725018e-06,3.6487826990407723e-09,0.0,LB,1.8570221403229348 VEGAMAG,0.02,0.5,0.9800472697374052 VEGAMAG
1.08,0.525,3.32,4.842829,3.794463,3.663539,4.394472,0.243565,3.977298,414.3496725805503,4.280992825476266,1.8606213498642195e-06,5.232991146814947e-09,0.0,LB,2.1274629740648043 VEGAMAG,0.02,0.5,0.8296254483246457 VEGAMAG
1.08,0.575,3.32,4.852883,3.867882,3.623027,4.399381,0.3260848,4.036465,505.7710884413766,4.554459033167131,2.2761873216754325e-06,7.276323512826262e-09,2.3293245519508598e-21,LB,2.2946463337685152 VEGAMAG,0.02,0.5,0.8193350866209448 VEGAMAG
1.08,0.625,3.32,4.857634,3.949211,3.626154,4.404988,0.3217474,4.063833,502.7209684583713,4.874022166777848,2.301166272092667e-06,1.04990499037351e-08,0.0,LB,2.259579867873888 VEGAMAG,0.02,0.5,0.7985560330641328 VEGAMAG
1.08,0.675,3.32,4.858947,4.030013,3.581983,4.409083,0.5095581,4.086346,615.7678356685819,5.249246894828664,2.760590569180459e-06,1.5092667347168095e-08,6.482611634740742e-16,LB,2.5309588777930383 VEGAMAG,0.02,0.5,0.8586012847971314 VEGAMAG
1.08,0.725,3.32,4.864753,4.111955,3.572389,4.411214,0.5821723,4.094399,646.5572709629956,5.712255177803291,2.889069570250513e-06,2.1765016463364796e-08,4.823474693592885e-15,LB,2.5887508207879573 VEGAMAG,0.02,0.5,0.8677174425421719 VEGAMAG
1.08,0.775,3.32,4.86527,4.194605,3.567614,4.408165,0.6227849,4.099718,661.469768212987,6.371315333298083,2.9538198182119748e-06,3.1249998439991845e-08,4.961694315253475e-15,LB,2.6219970027126527 VEGAMAG,0.02,0.5,0.8763581100076123 VEGAMAG
1.08,0.825,3.32,4.868005,4.276337,3.558577,4.402116,0.7230471,4.112037,691.8150411055306,7.197696000721981,3.0901815839196367e-06,4.463073098535715e-08,5.97791870027191e-14,LB,2.6835699401584625 VEGAMAG,0.02,0.5,0.8906646045577071 VEGAMAG
1.08,0.875,3.32,4.867544,4.358418,3.545398,4.389834,0.8983293,4.124996,736.9516575402138,8.371338437606953,3.2820560988541074e-06,6.329202631827445e-08,6.239215759878822e-12,LB,2.783758659561456 VEGAMAG,0.02,0.5,0.9202632395506161 VEGAMAG
1.08,0.325,3.34,4.887687,3.729293,3.747282,4.367876,0.167391,4.231084,293.50871428844675,4.509222859599864,1.5955153985917065e-06,5.847254543274684e-09,0.0,C,1.7887934970426655 VEGAMAG,0.02,0.5,0.8084978919980013 VEGAMAG
1.08,0.375,3.34,4.88686,3.615826,3.682008,4.373516,0.2329071,4.23149,397.2116704605686,3.8471666561478313,2.0517715331542608e-06,2.975555122291482e-09,0.0,C,1.9624166195808945 VEGAMAG,0.02,0.5,0.7401498784594995 VEGAMAG
1.08,0.425,3.34,4.886253,3.55161,3.632212,4.367212,0.3451376,4.230263,497.8906836608197,3.6738236028753057,2.475215409088741e-06,1.9085476179659254e-09,4.3453023890599733e-17,C,2.188077951284493 VEGAMAG,0.02,0.5,0.7544495663084649 VEGAMAG
1.08,0.475,3.34,4.842449,3.701306,3.780509,4.384328,0.1799226,3.976439,239.2907990970633,4.029540266874728,1.1681214530268712e-06,3.434100493899212e-09,0.0,LB,1.851487365200274 VEGAMAG,0.02,0.5,0.9802598463645829 VEGAMAG
1.08,0.525,3.34,4.851652,3.783051,3.655321,4.392429,0.2660904,4.019601,434.8475224312921,4.265064467291568,1.9895781373227977e-06,4.961877064654952e-09,0.0,LB,2.140170935890109 VEGAMAG,0.02,0.5,0.807650114980133 VEGAMAG
1.08,0.575,3.34,4.859188,3.856926,3.632768,4.397464,0.3110804,4.066414,486.9877086990848,4.537246768469203,2.2490338913727387e-06,6.918660177995819e-09,0.0,LB,2.227731845951977 VEGAMAG,0.02,0.5,0.7965986989183615 VEGAMAG
1.08,0.625,3.34,4.865206,3.938855,3.602477,4.402958,0.4159072,4.097661,563.3223728886342,4.86148779755246,2.5807266107583963e-06,1.0012326421043126e-08,9.683670517228789e-19,LB,2.3855860369524864 VEGAMAG,0.02,0.5,0.8138517497512432 VEGAMAG
1.08,0.675,3.34,4.86623,4.021325,3.579423,4.407631,0.5406637,4.103589,627.4151481751344,5.231887537485481,2.8324940092518383e-06,1.4509819168823337e-08,1.0771594709299789e-15,LB,2.5336310942252505 VEGAMAG,0.02,0.5,0.8483843370552946 VEGAMAG
1.08,0.725,3.34,4.866824,4.104453,3.573292,4.409665,0.5824734,4.104479,645.682476454808,5.703660933061872,2.904738225853161e-06,2.1040061261436284e-08,1.1516486539749174e-15,LB,2.57613493207001 VEGAMAG,0.02,0.5,0.8597263322437443 VEGAMAG
1.08,0.775,3.34,4.86807,4.185487,3.563175,4.406389,0.6787385,4.112926,677.4418151539595,6.356565112819408,3.03905108202942e-06,3.0016634704997486e-08,1.7062788373397952e-14,LB,2.647889765340221 VEGAMAG,0.02,0.5,0.8791480010063579 VEGAMAG
1.08,0.825,3.34,4.870155,4.267004,3.54903,4.400077,0.8477092,4.123667,725.0266995092496,7.187909492570438,3.2355044390326395e-06,4.285396395645477e-08,1.6080146619089629e-12,LB,2.753077512057315 VEGAMAG,0.02,0.5,0.9092345696840032 VEGAMAG
1.08,0.325,3.36,4.887938,3.882694,3.759242,4.357882,0.1611634,4.232394,278.2678291672101,5.65427725350718,1.525372807340619e-06,1.2515580559381405e-08,0.0,C,1.7644512717601701 VEGAMAG,0.02,0.5,0.8244629854650365 VEGAMAG
1.08,0.375,3.36,4.886551,3.729868,3.678796,4.379763,0.2384726,4.23174,401.6021230318855,4.268629879272627,2.0713524387724816e-06,5.4267023306265845e-09,0.0,C,1.9824767847552571 VEGAMAG,0.02,0.5,0.7473009367193018 VEGAMAG
1.08,0.425,3.36,4.887012,3.639096,3.627751,4.37756,0.3603281,4.232799,508.3338144442928,3.87729549002012,2.521569832278996e-06,3.078491792032354e-09,2.040891910824139e-17,C,2.2109772974437125 VEGAMAG,0.02,0.5,0.7572115425128201 VEGAMAG
1.08,0.475,3.36,4.88647,3.614027,3.586372,4.375063,0.5530557,4.230955,615.7111239667264,3.8066443226370734,2.960765421279139e-06,2.36065760166091e-09,4.803745651503431e-13,C,2.4573686913539463 VEGAMAG,0.02,0.5,0.8069426065559426 VEGAMAG
1.08,0.525,3.36,4.886162,3.629951,3.553372,4.371458,0.8615196,4.231365,717.581113999218,3.9394527872265344,3.368542258772577e-06,2.350536502912094e-09,1.3202433976961186e-09,C,2.6971369637746943 VEGAMAG,0.02,0.5,0.8765893920463286 VEGAMAG
1.08,0.675,3.36,4.875875,4.00309,3.591046,4.403238,0.5086255,4.158944,601.9826854141998,5.227887098716956,2.82112935518645e-06,1.3333464224938124e-08,8.722279602028675e-18,LB,2.428513486084356 VEGAMAG,0.02,0.5,0.8012124974504309 VEGAMAG
1.08,0.725,3.36,4.872912,4.087476,3.571091,4.405105,0.6280501,4.139492,656.595648236691,5.711976341992265,3.002741871518311e-06,1.94046136381028e-08,2.243468645923749e-15,LB,2.5777091036563804 VEGAMAG,0.02,0.5,0.850012221699995 VEGAMAG
1.08,0.775,3.36,4.874764,4.169833,3.554023,4.403293,0.8064621,4.144777,712.188571066243,6.332667707519102,3.2248981267655e-06,2.7985173258256164e-08,5.565318250484516e-13,LB,2.701831748417086 VEGAMAG,0.02,0.5,0.8847584139916798 VEGAMAG
1.08,0.325,3.38,4.888372,4.1325,3.727014,4.294754,0.1804659,4.232172,323.0509332534142,10.2490827596077,1.7307446587116822e-06,3.8775285126750774e-08,0.0,C,1.826246891851191 VEGAMAG,0.02,0.5,0.7748676664826282 VEGAMAG
1.08,0.375,3.38,4.886716,3.908206,3.684007,4.380848,0.2304404,4.233251,392.68923871923033,5.2339672398372965,2.035415137188079e-06,1.3622160721055028e-08,0.0,C,1.9600929752040253 VEGAMAG,0.02,0.5,0.7458115631897755 VEGAMAG
1.08,0.425,3.38,4.886554,3.769832,3.624899,4.390286,0.3699764,4.234045,514.7720992226526,4.256374179881296,2.5523780434726545e-06,6.247424264224945e-09,3.942303034782483e-18,C,2.227446613222451 VEGAMAG,0.02,0.5,0.7607004003197948 VEGAMAG
1.08,0.475,3.38,4.886764,3.696994,3.580836,4.386526,0.5934971,4.23232,632.1454261877665,3.9762611505454335,3.031265662886631e-06,3.902959097896985e-09,5.346505332738909e-13,C,2.493357592368487 VEGAMAG,0.02,0.5,0.8152340443595518 VEGAMAG
1.08,0.525,3.38,4.886696,3.669871,3.549403,4.378459,0.9143185,4.232975,731.2064269828342,3.995918298904762,3.4227170637081094e-06,2.958005655483983e-09,8.438281403621831e-10,C,2.7278878632274517 VEGAMAG,0.02,0.5,0.8860543912035168 VEGAMAG
1.08,0.325,3.4,4.889248,4.442444,3.700744,3.527044,0.1877066,4.233943,414.1169435712636,491.3658843253296,2.150438367502397e-06,6.157423147563582e-07,1.8700361598813486e-17,C,1.6215785258162485 VEGAMAG,0.02,0.5,0.4726931390093503 VEGAMAG
1.08,0.375,3.4,4.885849,4.240392,3.645582,4.323206,0.3046709,4.234091,474.3544727989924,10.240425443689054,2.4022820708774247e-06,6.531485995608908e-08,1.100550573229934e-17,C,2.0933642440009494 VEGAMAG,0.02,0.5,0.7188820872960489 VEGAMAG
1.08,0.425,3.4,4.887292,3.984888,3.612917,4.398021,0.4162379,4.233685,545.0608636217527,5.28667727834481,2.6799457332305058e-06,1.9262559800803742e-08,1.0374328706778059e-16,C,2.2902676447312666 VEGAMAG,0.02,0.5,0.7680706721529662 VEGAMAG
1.08,0.475,3.4,4.886671,3.842014,3.574968,4.401213,0.6384331,4.232463,649.3038828947451,4.40013600074612,3.100166364196195e-06,8.56956939544192e-09,6.336945971049038e-13,C,2.5351978276265905 VEGAMAG,0.02,0.5,0.8273487059544415 VEGAMAG
1.08,0.375,3.42,4.905605,4.583632,3.620515,3.513868,0.3298082,4.232668,679.3271938636059,591.0075106178873,3.201555243011718e-06,1.202593909378283e-06,1.3089799799606865e-05,C,1.6929782750321387 VEGAMAG,0.02,0.5,0.20611630981011708 VEGAMAG
1.08,0.425,3.42,4.889963,4.635109,3.590425,3.978133,0.5116675,4.233131,612.7918773176037,133.9399091429116,2.979051423898008e-06,4.230551634048914e-07,7.511211731058922e-13,C,2.400162875917098 VEGAMAG,0.02,0.5,0.7698030959113344 VEGAMAG
1.08,0.475,3.42,4.887993,4.125024,3.564841,4.40528,0.7315947,4.232799,685.9161049743142,6.036618078314461,3.260543510136221e-06,3.749600513604604e-08,1.1667290311405022e-11,C,2.5916449758209636 VEGAMAG,0.02,0.5,0.8316001722123056 VEGAMAG
1.08,0.475,3.44,4.897877,4.775049,3.540383,3.539106,0.8881518,4.233168,869.5168451353684,614.5086492653771,3.903183776749642e-06,2.3886966473375595e-06,9.21879174667748e-05,C,2.5166919572024193 VEGAMAG,0.02,0.5,0.6258110015137541 VEGAMAG
1.06,0.875,3.04,4.804229,4.353899,3.597613,4.394352,0.369775,3.82255,536.4533973311558,8.156437261767893,2.058453211680244e-06,6.145227990128348e-08,8.866046492046695e-18,LB,2.5707468770268163 VEGAMAG,0.02,0.5,0.9755392362189608 VEGAMAG
1.06,0.825,3.06,4.804565,4.268836,3.601995,4.407356,0.3536155,3.818545,526.0572374933312,6.9656460084771465,2.0235828962343314e-06,4.3162739384390255e-08,3.1183869501327693e-18,LB,2.5420009199222293 VEGAMAG,0.02,0.5,0.9679521627875665 VEGAMAG
1.06,0.875,3.06,4.806747,4.350425,3.594342,4.393493,0.3812576,3.830044,545.8181838127025,8.156082310654401,2.10234506614393e-06,6.051945383128007e-08,2.788046445667784e-17,LB,2.5867839585085317 VEGAMAG,0.02,0.5,0.9756487457678586 VEGAMAG
1.06,0.775,3.08,4.802271,4.18245,3.61073,4.411826,0.3221583,3.806549,503.84621453939593,6.177739624793352,1.9376485157342867e-06,2.9634595249230323e-08,4.743402786073513e-20,LB,2.495651866480447 VEGAMAG,0.02,0.5,0.9631723482836807 VEGAMAG
1.06,0.825,3.08,4.805213,4.26562,3.59534,4.406486,0.3774103,3.823897,542.2542942642691,6.967773103612933,2.082092405220117e-06,4.253642631698608e-08,2.4412935535619878e-17,LB,2.584609963223884 VEGAMAG,0.02,0.5,0.9783466710272193 VEGAMAG
1.06,0.875,3.08,4.806953,4.347628,3.595634,4.392795,0.3706799,3.831395,542.8689469939802,8.156040994597248,2.094556115076536e-06,5.978249001708574e-08,5.3716784071587784e-18,LB,2.5773256960993685 VEGAMAG,0.02,0.5,0.9724955833606275 VEGAMAG
1.06,0.775,3.1,4.803537,4.178337,3.600168,4.410814,0.358903,3.816931,529.8000561631612,6.177281604141505,2.0336021857629544e-06,2.9083455152211085e-08,5.1943355865250364e-18,LB,2.5562273643907574 VEGAMAG,0.02,0.5,0.973381402096154 VEGAMAG
1.06,0.825,3.1,4.806722,4.261114,3.595607,4.405154,0.3739739,3.829703,543.3053730056794,6.9743734755770745,2.093350738623298e-06,4.1655945839100614e-08,1.451275969982309e-17,LB,2.5760235829556843 VEGAMAG,0.02,0.5,0.971061921593519 VEGAMAG
1.06,0.875,3.1,4.807818,4.34506,3.598188,4.392204,0.3584014,3.831573,537.0491085090132,8.154129416843594,2.081828741194563e-06,5.9129608020225964e-08,5.109754141562789e-19,LB,2.5589501536507098 VEGAMAG,0.02,0.5,0.9665309387259491 VEGAMAG
1.06,0.725,3.12,4.801989,4.091732,3.60963,4.409801,0.3252854,3.806157,505.9807564628047,5.617205339513655,1.9456691818182654e-06,1.980436856135274e-08,1.0272591169754665e-19,LB,2.5039608877287103 VEGAMAG,0.02,0.5,0.9662907739613369 VEGAMAG
1.06,0.775,3.12,4.806234,4.17388,3.595326,4.40968,0.3774865,3.82445,543.0189679525632,6.177826396506866,2.087526512881704e-06,2.8497581213422137e-08,3.0010277019359973e-17,LB,2.5817797953507693 VEGAMAG,0.02,0.5,0.9754482050429159 VEGAMAG
1.06,0.825,3.12,4.807096,4.257646,3.597425,4.401791,0.3633288,3.82742,538.9816753362077,7.055022448795415,2.081737665018142e-06,4.077030871818269e-08,1.625735930972097e-18,LB,2.563608333701347 VEGAMAG,0.02,0.5,0.967488343932762 VEGAMAG
1.06,0.875,3.12,4.809272,4.342289,3.586534,4.391503,0.4123842,3.836989,567.615178062337,8.154427953980226,2.18811931620562e-06,5.8425844702126216e-08,5.3679690644804314e-17,LB,2.6312734444166685 VEGAMAG,0.02,0.5,0.9816527535273123 VEGAMAG
1.06,0.675,3.14,4.799856,4.006345,3.623748,4.406036,0.2881389,3.789353,473.5501734287206,5.180344000410765,1.82443333995204e-06,1.3511482404353613e-08,0.0,LB,2.4264440969465486 VEGAMAG,0.02,0.5,0.9544356306484925 VEGAMAG
1.06,0.725,3.14,4.803694,4.087505,3.599752,4.408915,0.3592281,3.815034,530.691339115787,5.612792667602913,2.03526516778353e-06,1.942884573536123e-08,7.090714581799739e-18,LB,2.5593381963021713 VEGAMAG,0.02,0.5,0.9744842896424033 VEGAMAG
