log10(M_1i)(Msun),q_i(M_2i/M_1i),log10(P_i)(days),logL_1,logL_2,logT_1,logT_2,M_env_1,He_core_1,R_1(Rsun),R_2(Rsun),Mdot_w_1,Mdot_w_2,Mdot_rlo_2,case
1.12,0.825,2.96,4.99584,4.263518,3.658016,4.422505,0.5679909,4.844918,506.37236935161746,6.456622571231021,1.0925366131800304e-06,1.4812146540864167e-09,1.2740090394159742e-17,LB
1.12,0.925,2.96,4.996577,4.509336,3.647492,4.385365,0.6143475,4.863804,529.3756976254006,10.16700413059803,1.14166056498784e-06,5.479198067156241e-08,1.907710672989462e-17,LB
1.12,0.975,2.96,4.998121,4.733449,3.625238,3.562279,0.7728831,4.877817,587.4758252432617,582.6798503315388,1.2501122186199946e-06,5.411952796628281e-07,2.998006081177922e-14,LB
1.12,0.825,2.98,4.996159,4.262773,3.649364,4.422323,0.614067,4.854808,525.9240122951306,6.45652147694686,1.131433413026753e-06,1.4738388492375709e-09,3.48604115101996e-16,LB
1.12,0.875,2.98,4.996167,4.380189,3.646876,4.413946,0.6201731,4.86062,530.9944722259563,7.681734627660009,1.1422890140683179e-06,2.2593213171712095e-09,5.63718787894207e-17,LB
1.12,0.925,2.98,4.997502,4.508928,3.632217,4.385172,0.7182696,4.871448,568.5779325574097,10.171265714859333,1.2158052097133845e-06,5.469328388574191e-08,1.1268666070614538e-14,LB
1.12,0.975,2.98,4.997859,4.734577,3.616219,3.562084,0.851388,4.881161,612.1939029577803,583.9612102965807,1.2977439114458727e-06,5.440978377262989e-07,4.0063834156062463e-13,LB
1.12,0.825,3.0,4.995942,4.26235,3.646724,4.422211,0.6243306,4.858112,531.1240899988367,6.456695419564111,1.1423547714023421e-06,1.4697517974942809e-09,1.7307028523721456e-16,LB
1.12,0.875,3.0,4.997389,4.379514,3.638931,4.413755,0.668624,4.86882,551.22258065859,7.682504087567289,1.1818054814692731e-06,2.248661063660769e-09,1.1517613732071033e-15,LB
1.12,0.925,3.0,4.997707,4.508569,3.620318,4.38492,0.8134505,4.878135,600.6811450925527,10.178880130154223,1.2745943822395343e-06,5.460281085713386e-08,6.694721412736079e-13,LB
1.12,0.975,3.0,4.998527,4.734709,3.606292,3.56209,0.9537849,4.886176,641.1623322581272,584.0351691004084,1.3495065599416225e-06,5.443797978624911e-07,1.1025607028974046e-11,LB
1.12,0.775,3.02,4.995834,4.142313,3.65033,4.424042,0.6084226,4.851202,523.1099731751549,5.576103162887717,1.1255583133192327e-06,8.820800505020211e-10,2.1279063444517604e-16,LB
1.12,0.825,3.02,4.995808,4.261606,3.647711,4.422049,0.6145842,4.859505,528.0888524957644,6.455972919386504,1.1383845685302614e-06,1.462833845405878e-09,2.3866157890232602e-17,LB
1.12,0.875,3.02,4.997412,4.378976,3.62438,4.41357,0.7779807,4.876225,589.4663252872913,7.684319256920698,1.2542179154046027e-06,2.23961310455697e-09,3.1291941483727875e-13,LB
1.12,0.925,3.02,4.99806,4.508022,3.609294,4.384614,0.9208806,4.883868,632.2327663389681,10.186805169005158,1.3327141228849791e-06,5.446957666877951e-08,3.0495271864859984e-11,LB
1.12,0.775,3.04,4.995908,4.141783,3.647203,4.423944,0.6216326,4.854569,530.4421174123439,5.5752134598492065,1.139173831437707e-06,8.793140246328495e-10,1.5091503523026172e-16,LB
1.12,0.825,3.04,4.997142,4.260856,3.636177,4.421859,0.6882364,4.870014,557.9085280785655,6.45606062600159,1.1948709428967729e-06,1.455596491121731e-09,2.9908353797271057e-15,LB
1.12,0.875,3.04,4.997764,4.378362,3.613169,4.41337,0.8819918,4.880643,620.9247912810741,7.68594194959368,1.31256554563686e-06,2.229610495114483e-09,1.3472944148561205e-11,LB
1.12,0.925,3.04,4.998152,4.507453,3.603221,4.384461,0.9884102,4.883748,650.7752085211428,10.187297756614699,1.3670959603453465e-06,5.434304880948164e-08,1.17926527249437e-10,LB
1.12,0.775,3.06,4.996175,4.140858,3.648187,4.423745,0.609925,4.860182,527.4727156616844,5.57439321011704,1.1365197836855528e-06,8.74166179265024e-10,2.3750486466638263e-17,LB
1.12,0.825,3.06,4.997519,4.260117,3.621406,4.421663,0.8035117,4.878931,597.8138879306571,6.456383218209225,1.2693956332571296e-06,1.4484182891243132e-09,9.35454157386011e-13,LB
1.12,0.875,3.06,4.9982,4.377797,3.605395,4.413208,0.9633393,4.883549,644.1855815218353,7.686702981288799,1.355735599201631e-06,2.2210533986582433e-09,9.727237269540722e-11,LB
1.12,0.775,3.08,4.996758,4.140096,3.638245,4.423575,0.6730522,4.866153,552.1537168666168,5.573846444007091,1.1845107322546806e-06,8.699994939421457e-10,8.830443364125635e-16,LB
1.12,0.825,3.08,4.997762,4.259493,3.612156,4.421521,0.8917121,4.87925,623.7693052956668,6.455977379016145,1.3168430015504787e-06,1.442832778074268e-09,1.1652054557928935e-11,LB
1.12,0.775,3.1,4.997853,4.139168,3.621968,4.423361,0.7975873,4.877001,596.2906506271623,5.573390846549509,1.2672082742933365e-06,8.648583842887192e-10,6.652004118562797e-13,LB
1.12,0.825,3.1,4.998048,4.258586,3.604034,4.421315,0.9770577,4.884664,647.9477707156972,6.455357520041059,1.3623791860283798e-06,1.4347062822936348e-09,1.2123513752274394e-10,LB
1.12,0.725,3.12,4.995849,4.019779,3.646804,4.419875,0.6160184,4.858709,530.6925610791598,4.936248332081243,1.1411401870416452e-06,4.927209177421476e-10,1.2982923839429906e-17,LB
1.12,0.775,3.12,4.998425,4.138314,3.61164,4.423195,0.8940889,4.880126,625.4116976616968,5.572188504792145,1.3201673873837242e-06,8.604388279041726e-10,1.4867313847567486e-11,LB
1.12,0.725,3.14,4.997207,4.01856,3.626156,4.41962,0.7629882,4.872383,584.2947713797345,4.935122076920229,1.243068324409273e-06,4.88951744546124e-10,1.336387822054166e-13,LB
1.12,0.775,3.14,4.997357,4.137391,3.604353,4.423012,0.9721393,4.881519,646.4962349656336,5.570958201611549,1.3586950713266092e-06,8.557088034653625e-10,7.966774221709812e-11,LB
1.12,0.725,3.16,4.997486,4.017664,3.615219,4.419449,0.8581801,4.876861,614.6756370477881,4.9339222331305495,1.2993645083443826e-06,4.863198540054342e-10,3.7833150622486535e-12,LB
1.12,0.675,3.18,4.995891,3.899079,3.640505,4.411774,0.6545108,4.861137,546.0507400116293,4.459138893619565,1.1693189825214373e-06,2.661466475126886e-10,2.1448281919196312e-16,LB
1.12,0.725,3.18,4.997496,4.016543,3.606036,4.419241,0.9530244,4.879608,641.800424483918,4.932276331307828,1.349453735962804e-06,4.830777112378039e-10,5.2049014317793896e-11,LB
1.12,0.675,3.2,4.996498,3.897797,3.622702,4.411529,0.7888974,4.869855,592.9089416741751,4.457568235651853,1.2569789360100543e-06,2.6404199168383354e-10,2.826132435237234e-13,LB
1.12,0.675,3.22,4.996589,3.896609,3.61153,4.411318,0.8907372,4.874692,624.1586591574874,4.455817553039755,1.313814346691197e-06,2.6215974141380835e-10,8.829833399775643e-12,LB
1.12,0.625,3.24,4.995966,3.77272,3.634047,4.401038,0.6981929,4.863347,562.5265176194165,4.050823306152094,1.2004276771660472e-06,1.3582008564911116e-10,1.3932931740380402e-14,LB
1.12,0.675,3.24,4.997475,3.895182,3.603856,4.411075,0.970907,4.877737,647.9432948665226,4.453489164511794,1.3590142169267476e-06,2.599566908941056e-10,6.992822577765744e-11,LB
1.12,0.625,3.26,4.995839,3.77161,3.620275,4.400861,0.805856,4.867109,599.0471412721855,4.048940548759361,1.2660066881234315e-06,1.3493729503475738e-10,1.3674848054135735e-12,LB
1.12,0.625,3.28,4.995792,3.77006,3.608692,4.400645,0.9096468,4.869796,632.5370954371086,4.045741217175217,1.326725266395878e-06,1.3376607990618948e-10,5.6927552100709905e-11,LB
1.1,0.525,2.7,4.910539,3.455275,4.389827,4.367058,0.1859485,4.264039,15.745048400429164,3.2868546552551017,8.219492433400634e-07,5.166328294842729e-10,0.0,EB
1.1,0.575,2.7,4.912517,3.591446,4.373893,4.381912,0.1916871,4.274519,16.915077813906674,3.590518758329294,8.171409967172216e-07,9.61280206619109e-10,0.0,EB
1.1,0.625,2.7,4.91503,3.720517,4.349506,4.394597,0.1971321,4.289731,18.98619775270344,3.9293733922723413,8.130102107211908e-07,1.0102154355179819e-10,0.0,EB
1.1,0.675,2.7,4.918326,3.845927,4.309945,4.405283,0.204348,4.310836,22.743536704003287,4.321707800479918,8.06699894228713e-07,1.9780442372930292e-10,0.0,EB
1.1,0.725,2.7,4.926596,3.965351,4.155619,4.413372,0.2282172,4.364291,46.63510941080711,4.77738234203083,7.818582084002049e-07,3.652615855543727e-10,0.0,EB
1.1,0.775,2.7,4.93295,4.084613,3.773539,4.417509,0.3276225,4.438851,272.7338228892974,5.377073834883988,5.327150911785179e-07,6.459233730744018e-10,0.0,EB
1.1,0.825,2.7,4.936176,4.20504,3.743477,4.416114,0.3430325,4.462175,315.84935910690365,6.216559575448543,6.091356253573913e-07,1.0832806857416709e-09,0.0,EB
1.1,0.875,2.7,4.938826,4.323682,3.72025,4.408363,0.3612544,4.482518,353.48745042023876,7.385353709947446,6.764894062766704e-07,1.6783092956255492e-09,0.0,EB
1.1,0.925,2.7,4.940562,4.453355,3.705992,4.381109,0.3767788,4.496362,378.7232783557416,9.721117667485329,7.212320207862781e-07,4.310791322861847e-08,0.0,EB
1.1,0.975,2.7,4.9441,4.690299,3.694804,3.562954,0.3978777,4.506976,401.6132198619348,552.7184986464936,7.617439261269947e-07,4.527828825559811e-07,0.0,EB
1.1,0.625,2.72,4.915684,3.720392,4.342759,4.394567,0.1968856,4.295589,19.603923540391154,3.929356201648409,8.112374663615063e-07,1.0092877450384339e-10,0.0,EB
1.1,0.675,2.72,4.918907,3.845739,4.291324,4.405236,0.2076243,4.318518,24.87808801752202,4.321719741816365,8.038148032443448e-07,1.9752951618250116e-10,0.0,EB
1.1,0.725,2.72,4.930631,3.965134,4.051991,4.413308,0.251938,4.39918,73.43532140640175,4.777589152699118,7.652546901254554e-07,3.646506566820267e-10,0.0,EB
1.1,0.775,2.72,4.934721,4.084362,3.756137,4.417434,0.3383244,4.447716,297.52057178952174,5.377373467547417,5.756798122150742e-07,6.446767383578127e-10,0.0,EB
1.1,0.825,2.72,4.937313,4.204761,3.731742,4.416034,0.3508112,4.470962,333.9442730754395,6.216855885568426,6.413587143271736e-07,1.0809982726860226e-09,0.0,EB
1.1,0.875,2.72,4.939775,4.323547,3.712219,4.408327,0.3689515,4.486671,367.4794011746039,7.385435336344253,7.00586880069065e-07,1.6768839192123311e-09,0.0,EB
1.1,0.925,2.72,4.941962,4.453108,3.698144,4.381012,0.3916622,4.503284,393.3987720644235,9.72265778807664,7.481247110294661e-07,4.305603168323779e-08,0.0,EB
1.1,0.975,2.72,4.946596,4.690541,3.681584,3.56286,0.428345,4.532862,427.92040902029396,553.1118971262318,8.127612694910022e-07,4.533931976173461e-07,3.211829697811743e-20,EB
1.1,0.675,2.74,4.92262,3.845548,4.235709,4.40519,0.2148737,4.338189,32.0126038245568,4.321675957077369,7.980608382338294e-07,1.9725726169583988e-10,0.0,EB
1.1,0.725,2.74,4.932652,3.964904,3.82996,4.413237,0.3021819,4.430759,208.15986616938315,4.777898285336193,4.2309023319685195e-07,3.6399381151379704e-10,0.0,EB
1.1,0.775,2.74,4.935433,4.084099,3.747206,4.417373,0.3417916,4.457291,310.4380880456327,5.377255841164069,5.991147335790787e-07,6.434873296363276e-10,0.0,EB
1.1,0.825,2.74,4.939218,4.204456,3.721272,4.415947,0.3598476,4.48148,352.4690597538669,6.217146483605663,6.744690102690271e-07,1.0785766150934254e-09,0.0,EB
1.1,0.875,2.74,4.940387,4.323368,3.706124,4.408269,0.3757358,4.493593,378.44171332184254,7.385901304299966,7.201699567524027e-07,1.6745379716332848e-09,0.0,EB
1.1,0.925,2.74,4.944636,4.45278,3.688725,4.380862,0.4119575,4.516436,412.37088993554494,9.725718606417603,7.830418973673134e-07,4.298154277936467e-08,1.97116286776669e-21,EB
1.1,0.975,2.74,4.948622,4.691487,3.676715,3.562712,0.4442875,4.535216,438.846864772995,554.0921532977842,8.32081756209183e-07,4.5540416685185107e-07,9.433275308645268e-20,EB
1.1,0.725,2.76,4.933397,3.964654,3.762119,4.413171,0.3351199,4.441419,288.2059881167599,4.777975296578402,5.587943419077785e-07,3.633180712672861e-10,0.0,EB
1.1,0.775,2.76,4.937071,4.083789,3.73739,4.417287,0.3466007,4.468597,325.37186750684845,5.3774861436537655,6.26579237667271e-07,6.419940454960439e-10,0.0,LB
1.1,0.825,2.76,4.939008,4.20432,3.713746,4.415919,0.3667593,4.483864,364.5037494282387,6.216986151974346,6.950963371884178e-07,1.077744958554535e-09,0.0,LB
1.1,0.875,2.76,4.942383,4.322991,3.695899,4.408143,0.3938208,4.506514,397.8872291784229,7.386964297426735,7.554730911251247e-07,1.6695022165844261e-09,0.0,LB
1.1,0.925,2.76,4.946606,4.452315,3.678352,4.38063,0.4381636,4.536288,434.00027030416425,9.730908748866032,8.242538796792608e-07,4.2884070370978485e-08,8.975786409619096e-19,LB
1.1,0.975,2.76,4.949969,4.691913,3.666652,3.562572,0.480107,4.548078,460.16438196230354,554.7215016961509,8.699994939421439e-07,4.564413697627445e-07,1.0790274906192868e-17,LB
1.1,0.775,2.78,4.938815,4.083345,3.722095,4.417171,0.3590218,4.480634,350.05396403807146,5.377609966273642,6.704401275013371e-07,6.3993667433013e-10,0.0,LB
1.1,0.825,2.78,4.941255,4.20392,3.703518,4.415801,0.3804761,4.498515,383.3495872584126,6.217500086728662,7.292828488175255e-07,1.0745088578404936e-09,0.0,LB
1.1,0.875,2.78,4.944069,4.322673,3.687578,4.408013,0.4129378,4.517378,414.3802041174993,7.388713041293653,7.865946712945886e-07,1.6648457431379985e-09,2.8807960271685077e-21,LB
1.1,0.925,2.78,4.948626,4.452112,3.672326,4.380524,0.4574698,4.542604,447.4401995422837,9.733398401167277,8.482951812614373e-07,4.284281514339457e-08,5.613225758050495e-18,LB
1.1,0.975,2.78,4.949187,4.692226,3.660576,3.562591,0.5000787,4.550834,472.7875155243993,554.8735204441552,8.909554730385714e-07,4.569903190402733e-07,2.8863733727111153e-17,LB
1.1,0.825,2.8,4.943057,4.203532,3.694139,4.415684,0.3990879,4.50986,401.7991373529999,6.218074197786059,7.633135994745198e-07,1.0713860812438173e-09,0.0,LB
1.1,0.875,2.8,4.946366,4.322175,3.677853,4.407855,0.4390411,4.533838,435.10192026657916,7.389829187605395,8.253592064937567e-07,1.6583798031822862e-09,5.480907964326374e-19,LB
1.1,0.925,2.8,4.948554,4.451852,3.664106,4.380418,0.4880061,4.549149,465.0096868603347,9.73524308174234,8.789941809495955e-07,4.279125265076566e-08,9.928931384411982e-17,LB
1.1,0.975,2.8,4.94931,4.691991,3.655381,3.562584,0.5226274,4.550604,485.0069924899346,554.7419387679824,9.117042934314572e-07,4.565664553153264e-07,6.155063098335827e-17,LB
1.1,0.825,2.82,4.944265,4.203271,3.688088,4.415612,0.4107275,4.516936,413.62235215776695,6.218257466342215,7.847313445599139e-07,1.069406944527163e-09,1.4293629128698471e-21,LB
1.1,0.875,2.82,4.947293,4.321816,3.669355,4.407732,0.466101,4.545245,452.88923729873,7.3909863465104095,8.571740208248535e-07,1.653670579790113e-09,1.6883112307745146e-17,LB
1.1,0.925,2.82,4.948648,4.451827,3.660223,4.380407,0.5019363,4.545015,473.89922667133413,9.735424654862923,8.924378885010387e-07,4.27916467745825e-08,6.263866734883113e-17,LB
1.1,0.975,2.82,4.950738,4.691946,3.648718,3.562568,0.552999,4.554623,501.5705168265876,554.7547123202296,9.393209312595796e-07,4.5651074070997676e-07,4.536830035093429e-16,LB
1.1,0.875,2.84,4.948276,4.321552,3.661503,4.407644,0.4962543,4.549724,470.2653713063143,7.391697748819736,8.872990162170208e-07,1.6503383812598767e-09,2.1937771540637286e-16,LB
1.1,0.925,2.84,4.949984,4.451517,3.651991,4.380276,0.5383352,4.552269,493.70894974978756,9.737828015673005,9.260341441269123e-07,4.273020732508324e-08,1.38074191680638e-15,LB
1.1,0.975,2.84,4.951349,4.692045,3.641585,3.562532,0.588138,4.561628,518.9696971992801,554.9092956153054,9.691187585848638e-07,4.5675993239116637e-07,4.312335180324104e-15,LB
1.1,0.775,2.86,4.947117,4.08141,3.682344,4.416679,0.4267884,4.532805,426.11026844941927,5.377808088395873,8.107314116336783e-07,6.312959453855005e-10,7.93163114499707e-19,LB
1.1,0.875,2.86,4.948876,4.321549,3.65883,4.407659,0.5056201,4.545245,477.38305566034234,7.391175252886822,8.977904884473167e-07,1.6508134551946199e-09,7.698436102250697e-17,LB
1.1,0.925,2.86,4.951072,4.451266,3.645431,4.380165,0.5680889,4.557188,509.9105528515806,9.740014423408962,9.534457780718715e-07,4.2681532050384214e-08,8.088770424408117e-15,LB
1.1,0.975,2.86,4.951158,4.692036,3.636449,3.56252,0.6158365,4.564728,530.6510159028998,554.9335729379261,9.891792554772785e-07,4.567609841209888e-07,1.1337113888948912e-14,LB
1.1,0.775,2.88,4.94571,4.081415,3.680098,4.416704,0.431871,4.527599,430.13422504651044,5.377217458374721,8.147005321775998e-07,6.315634667771407e-10,1.1945449852308867e-19,LB
1.1,0.875,2.88,4.949916,4.321217,3.651104,4.407565,0.5407864,4.550183,496.08260627169307,7.391553080124556,9.291118518102675e-07,1.6469294668066783e-09,1.112070984237947e-15,LB
1.1,0.925,2.88,4.9508,4.450814,3.638566,4.380016,0.6041746,4.563618,525.4434710043741,9.741615857984948,9.802593648527777e-07,4.259395816480535e-08,5.233262379248784e-14,LB
1.1,0.975,2.88,4.951193,4.692417,3.633873,3.56244,0.626428,4.57024,535.9434899992127,555.3822556300311,9.98276850095836e-07,4.576136811906794e-07,9.292498709166244e-15,LB
1.1,0.775,2.9,4.947761,4.080792,3.670629,4.416556,0.4614773,4.541532,450.26687687983605,5.377030500963405,8.519831389320489e-07,6.288788657905152e-10,9.456327603783022e-18,LB
1.1,0.825,2.9,4.948735,4.201782,3.657064,4.41523,0.5126526,4.548078,481.12508408146664,6.218535243045093,9.037014934647235e-07,1.0584857118577346e-09,2.0323219578493078e-16,LB
1.1,0.875,2.9,4.950662,4.320653,3.641891,4.407392,0.5876031,4.559867,517.6175585656899,7.392642419904033,9.663734729210055e-07,1.6399439311734764e-09,3.570117496352565e-14,LB
1.1,0.925,2.9,4.950683,4.450468,3.634871,4.379831,0.6218502,4.567982,533.6628853774178,9.746042479878785,9.943768385984322e-07,4.252604554731418e-08,6.222035855018532e-14,LB
1.1,0.975,2.9,4.951899,4.693019,3.635172,3.562298,0.613597,4.571733,533.3717382295073,556.1308664289032,9.952908236644233e-07,4.589865930219987e-07,1.4592594332192211e-15,LB
1.1,0.775,2.92,4.947804,4.080471,3.663099,4.416491,0.488501,4.544977,466.51219388902547,5.376640511393131,8.79350469904684e-07,6.27637667847494e-10,8.357425414513416e-17,LB
1.1,0.825,2.92,4.949711,4.201429,3.649783,4.415147,0.5449361,4.552613,498.72139531862507,6.218397784981452,9.337250280124897e-07,1.0560561255827109e-09,1.895581709092117e-15,LB
1.1,0.875,2.92,4.950973,4.320266,3.637038,4.407272,0.6107251,4.56492,528.8469451223528,7.393440803640654,9.859457062343754e-07,1.635264467093316e-09,6.970958695304073e-14,LB
1.1,0.925,2.92,4.950838,4.449961,3.635075,4.379592,0.6157204,4.57181,532.3545863985851,9.751095279067082,9.944295016504882e-07,4.242511224371461e-08,1.5871300316629035e-14,LB
1.1,0.975,2.92,4.95182,4.694052,3.619929,3.562181,0.7187214,4.580307,571.4036365369427,557.0921001680355,1.0579131122366811e-06,4.6113172298775625e-07,5.717846726863529e-13,LB
1.1,0.775,2.94,4.948264,4.080335,3.658722,4.416472,0.5058431,4.54291,476.8535278799763,5.3762629293969555,8.962413971787323e-07,6.272215913504817e-10,9.367905680255401e-17,LB
1.1,0.825,2.94,4.950341,4.200788,3.6413,4.41499,0.5880941,4.561513,518.55043151605,6.218290397983394,9.677897096169675e-07,1.0514678545867535e-09,3.622200693941739e-14,LB
1.1,0.925,2.94,4.95151,4.449523,3.626658,4.379436,0.6683999,4.576403,553.82556598375,9.753149919988712,1.0295062796126499e-06,4.2344206606046235e-08,2.1587507896653707e-13,LB
1.1,0.975,2.94,4.952486,4.694263,3.611345,3.562132,0.7897848,4.583388,595.1480294822728,557.3538430380319,1.0960616941006618e-06,4.616150928903407e-07,5.6074125518067286e-12,LB
1.1,0.775,2.96,4.949645,4.079783,3.64983,4.416346,0.5464697,4.550604,498.1865519367643,5.375980688700088,9.334047357411581e-07,6.249438520504515e-10,2.7627558643652986e-15,LB
1.1,0.825,2.96,4.950364,4.200216,3.636118,4.414852,0.615835,4.564613,530.2027793538371,6.2181472182040745,9.877044262525474e-07,1.0474902759032673e-09,8.636395241354178e-14,LB
1.1,0.875,2.96,4.950939,4.319241,3.635489,4.407008,0.6105736,4.56936,531.5988098892707,7.393702978298296,9.91349975059319e-07,1.6238540768965425e-09,6.3403394443805976e-15,LB
1.1,0.925,2.96,4.951703,4.449115,3.615013,4.379237,0.7560508,4.582853,584.1091372711329,9.757541341289361,1.0791902176321671e-06,4.2267445368864336e-08,9.307059908770789e-12,LB
1.1,0.975,2.96,4.953279,4.694097,3.602401,3.562179,0.873532,4.588939,621.2437034245341,557.1267355477237,1.1362973661035131e-06,4.612187984005011e-07,8.190728102608688e-11,LB
1.1,0.775,2.98,4.949995,4.079207,3.642342,4.416224,0.5827429,4.557494,515.8577980358485,5.37543605555823,9.622701189429479e-07,6.226657817978114e-10,2.4461467591655153e-14,LB
1.1,0.825,2.98,4.950288,4.199717,3.634598,4.41474,0.6202162,4.56668,533.2427997665394,6.217792146577548,9.930908946631924e-07,1.0441454492168502e-09,2.9090588658411036e-14,LB
1.1,0.875,2.98,4.951784,4.318649,3.622273,4.406822,0.7003324,4.576642,565.5070193881878,7.3949901523753825,1.0479727740929253e-06,1.6167765445184069e-09,9.65500514266943e-13,LB
1.1,0.925,2.98,4.952612,4.448631,3.604274,4.378949,0.8552178,4.588671,615.2958699736719,9.76501466852085,1.1290755424386571e-06,4.217450558275574e-08,3.436058185221091e-10,LB
1.1,0.975,2.98,4.953541,4.694277,3.593634,3.562086,0.9706423,4.593283,647.5495411896529,557.4809096306727,1.1786856602814014e-06,4.617235222421228e-07,1.3239375788970928e-09,LB
1.1,0.775,3.0,4.950115,4.078626,3.637156,4.416103,0.6080498,4.561628,527.7071760615247,5.374829597223645,9.826322192698319e-07,6.203831591593646e-10,5.172643043745321e-14,LB
1.1,0.825,3.0,4.950377,4.19905,3.634404,4.414597,0.6180479,4.567829,533.9406673980701,6.21712214728831,9.952541564708408e-07,1.039735805313291e-09,8.313856218121323e-15,LB
1.1,0.875,3.0,4.95254,4.318091,3.610654,4.406643,0.7940789,4.583025,596.5666895029451,7.396343970013467,1.0976502989067282e-06,1.6101116783031345e-09,3.919606863170111e-11,LB
1.1,0.925,3.0,4.952802,4.448197,3.596874,4.378729,0.9348192,4.589743,637.096178416121,9.770057056999285,1.1628936525346347e-06,4.209504712071409e-08,1.9568003142594942e-09,LB
1.1,0.775,3.02,4.950199,4.077806,3.634792,4.415933,0.617027,4.567255,532.8426751241861,5.3739769582874155,9.92098972860468e-07,6.171603263207042e-10,3.6642281721977184e-14,LB
1.1,0.825,3.02,4.951343,4.198326,3.619128,4.414413,0.7219509,4.578422,572.9965406358084,6.2171865671595565,1.0596440405655915e-06,1.034715607568205e-09,2.6455898118245458e-12,LB
1.1,0.875,3.02,4.952252,4.317409,3.600313,4.406419,0.894395,4.589111,625.8986286343014,7.398181812065569,1.1455182167397292e-06,1.601939093589927e-09,9.730239036674517e-10,LB
1.1,0.775,3.04,4.950624,4.077041,3.633554,4.415778,0.6205194,4.569666,535.9101715366742,5.373071254945413,9.988217710897677e-07,6.142228941180847e-10,1.5581975223010946e-14,LB
1.1,0.825,3.04,4.951394,4.197712,3.609297,4.414278,0.805376,4.581589,600.0687355718512,6.21667838409033,1.1039260963399687e-06,1.0307207045451202e-09,4.4775712921629626e-11,LB
1.1,0.875,3.04,4.953166,4.31677,3.593602,4.406275,0.9709357,4.59114,646.3027442893168,7.397624790394983,1.177771388953034e-06,1.5953133518373106e-09,4.352036303178926e-09,LB
1.1,0.775,3.06,4.951395,4.076295,3.620073,4.41563,0.7138301,4.576556,570.9209765843797,5.372126120812239,1.0559831783294832e-06,6.114036118776761e-10,1.9221289039046364e-12,LB
1.1,0.825,3.06,4.952571,4.196816,3.598796,4.414051,0.9101945,4.588499,629.6873953785991,6.2167528195770245,1.1510813037020204e-06,1.0245732194704334e-09,1.105020943861099e-09,LB
1.1,0.775,3.08,4.951429,4.075581,3.609465,4.415478,0.800703,4.58092,599.6364163599475,5.37147303625967,1.1016458429884085e-06,6.08693970763625e-10,3.982561668720631e-11,LB
1.1,0.825,3.08,4.952545,4.195995,3.592476,4.413893,0.9806448,4.591618,649.4743440946868,6.215400236815618,1.1829080846161765e-06,1.0194219957730649e-09,4.668146848578174e-09,LB
1.1,0.725,3.1,4.9504,3.955954,3.62737,4.411317,0.6601147,4.568288,551.093133696871,4.770903145498214,1.0222591346741194e-06,3.432298100697312e-10,7.356521514754751e-14,LB
1.1,0.775,3.1,4.952048,4.074521,3.598754,4.415243,0.9074767,4.588039,630.5347116931001,5.3707099679755155,1.151805107475435e-06,6.045663906472618e-10,1.1520610914258283e-09,LB
1.1,0.725,3.12,4.951633,3.954893,3.612975,4.411109,0.771917,4.575178,589.999984183854,4.769656464323719,1.0853054902820908e-06,3.4096672642185885e-10,1.3966336753080895e-11,LB
1.1,0.775,3.12,4.952498,4.073538,3.592503,4.415093,0.9797455,4.588384,649.6927194107336,5.36837196870686,1.1819442712101879e-06,6.01098992431202e-10,4.164563701159622e-09,LB
1.1,0.725,3.14,4.951647,3.953612,3.600796,4.410855,0.8856443,4.584058,623.9344995851425,4.768199303913747,1.1400345150674433e-06,3.3823846912104116e-10,6.83792777737923e-10,LB
1.1,0.675,3.16,4.950894,3.834145,3.620154,4.40283,0.7104368,4.574872,570.1170115764261,4.311919059840679,1.053188237362419e-06,1.8294477065335682e-10,1.874357850109276e-12,LB
1.1,0.725,3.16,4.951909,3.952643,3.594018,4.410697,0.9603812,4.584977,644.3057393882605,4.766392472543542,1.1725112003998137e-06,3.3627454985009504e-10,2.5775939839331536e-09,LB
1.1,0.675,3.18,4.950878,3.833263,3.609744,4.402674,0.7957502,4.577475,597.9846004514588,4.310640450851716,1.0975441518444229e-06,1.819738569145362e-10,3.0701706061797633e-11,LB
1.1,0.675,3.2,4.951155,3.831864,3.598751,4.402445,0.902524,4.581685,629.5409716157002,4.3082510248968955,1.1474506069167836e-06,1.8044464576302274e-10,7.858678271468014e-10,LB
1.1,0.625,3.22,4.949214,3.707394,3.623185,4.391974,0.6831885,4.562164,560.8503561567846,3.917490031227471,1.0328565309827087e-06,9.256141817176083e-11,4.863764174034223e-13,LB
1.1,0.675,3.22,4.951474,3.830522,3.592644,4.402242,0.9703895,4.58268,648.2865329985552,4.305129304357131,1.1758339622573985e-06,1.6666484394399742e-10,2.5575639953818507e-09,LB
1.1,0.625,3.24,4.94878,3.70613,3.608388,4.391795,0.7987115,4.565456,600.350670485299,3.9150165292977257,1.0948232206415434e-06,1.105027280873689e-10,6.903391594853026e-11,LB
1.1,0.625,3.26,4.950458,3.704,3.597802,4.391469,0.9011997,4.576642,632.14833733174,3.910948525844554,1.1492618752953985e-06,8.455513747900761e-11,2.0008038271264985e-09,LB
1.08,0.625,2.7,4.866936,3.655642,4.234055,4.385423,0.1966983,4.030751,30.4970618125184,3.8039403666415983,6.927060807485772e-07,1.2915760999787921e-09,0.0,EB
